anchor1_dist,anchor2_dist,anchor3_dist,smartphone_x,smartphone_y,smartphone_z
9.872395141393898,9.64928742466545,5.766839646971985,5.121379237605556,8.074894039319872,1.9491500627903162
9.34013785548224,9.379027954546869,5.91907262565516,5.032065356947163,7.681668742389773,2.1230369042378694
9.521347876742885,9.584279256816675,5.838027210321296,5.010117936464184,7.833844887516594,2.0876532500317273
9.78966597176418,9.602674692960997,5.920264779696453,5.19782598666109,8.0279228509108,2.0407567789051644
9.629831821641393,9.61747429634005,5.7176374956869624,4.988971138836197,7.948356375425596,2.005068905395943
9.816879165590983,9.864279041083526,5.681126812297989,4.967013993719656,8.148208641637792,2.1184531774854434
9.52885485902799,9.62925584666125,5.6396256383537136,4.857218176621809,7.960863532366168,1.9075865929956408
9.529358658299701,9.779979565476063,5.580840957817284,4.815823351768568,8.01675838574329,2.0508024644070155
9.660509578795981,9.66544592540445,5.674302061063919,4.977597609317087,8.092981637179076,1.8564191784720445
9.722940178066015,9.61092224976894,5.788770364539538,5.099885602669595,8.036545202753466,1.9785659780114009
9.817455792677983,9.697708127454158,5.7023519573933665,5.089466492507381,8.124843261208106,1.8719045230153641
9.691048272272399,9.630861891856414,5.764939573393773,5.037709160534241,8.053044987744757,2.0282273255347367
9.420972692087924,9.529914836087778,5.791513405004438,4.935196518240459,7.8270905938254804,1.9749607458981875
9.548222761367516,9.605786460705074,5.779783600189133,4.9862284765600435,7.863268335225687,2.0402913494253823
9.778867987578813,9.615140035850045,5.762858747661229,4.9980703279803205,8.041973154906282,2.074829306529309
9.526295966182587,9.738425615843823,5.517902058733645,4.802865483699488,7.932593125887475,1.9536580354045938
9.61562091266084,9.631310070471597,5.731948309837146,4.98849831115293,8.027233616673263,1.9146365620792818
9.607537154370995,9.615984402953252,5.746116712101049,5.047674469791952,7.998600634022479,1.9288526085638507
9.6328465229507,9.46110929790929,5.811068056965279,5.083171771063264,7.932770573458818,1.8320275238450943
9.59817386047037,9.677240834473425,5.687965368767535,4.948627737869511,7.930944277815657,2.044409734875375
9.638172079368893,9.80183801141201,5.633756110641289,4.930967529271444,8.151625391420367,2.0215953778293283
9.611943294003282,9.566644792309551,5.680347802741996,4.98259221514965,7.99830957888386,1.7143758547674772
9.710256329827043,9.791156821930555,5.623640516534997,4.926091798492689,8.094575472268478,1.9331893688582091
9.438313754781749,9.544519720795375,5.828837164143025,5.048429072777579,7.861080226480043,1.833914676439815
9.535009154581726,9.423926886509609,5.913042357108766,4.992413063257971,7.787853232168888,2.051595409531181
9.612837876933723,9.536557013500149,5.78342716555317,5.081326457855369,7.949342827574748,1.9705786970660573
9.735397447871687,9.708934109317847,5.677432838317955,4.990415653224528,8.104246106968697,2.0689853395103697
9.666689171573719,9.701609052557693,5.86215969400514,5.0394666092675395,8.0240080484343,2.071256141473955
9.624420005401817,9.63161957323673,5.73213300793377,4.945977748832718,7.9378557841453246,1.9503585897526745
9.730277852842043,9.693342193018639,5.753204592769321,5.0647433249951614,8.049720543323186,1.9191960058522382
9.740155930957098,9.800385539686749,5.735530660120711,5.0333105220959045,8.184196593428968,1.983707671117
9.86780255747009,9.755744036677378,5.805842831025444,5.070378628062599,8.175435414835746,2.032393796746806
9.700772103497808,9.517631563793957,5.839128898817572,5.127433725971692,7.974759812697041,1.8375086095152482
9.567111475729659,9.56622243292632,5.669254277036078,4.9801230336687015,7.944510091713193,2.0044896283960356
9.620044000149294,9.535031204864419,5.858627337851922,5.093358751238335,7.921318487629723,1.905128580696893
9.876090413026695,9.861835905960152,5.78937443689529,5.0320338419673005,8.203894684026805,2.045171716257077
9.710613872214795,9.717325636158764,5.676734580834828,4.923283389161867,8.042619906031181,2.2420388421406403
9.613182007165179,9.489373541825866,5.870650642414137,5.20015952262269,7.92880738711855,1.8955340594720451
9.628748340240376,9.676129811218795,5.539543265891708,4.845982943461619,8.080221911157839,1.919932838457323
9.72668969000098,9.58842501984793,5.9395659678969634,5.1379544494149805,7.9783625967606575,2.2110865516503386
9.566382485483608,9.590773031626476,5.769268843713005,4.983933944476321,7.94845228960564,1.9889647484891102
9.789852204577514,9.761340379464787,5.710704546637626,4.99373991989517,8.139929353478363,2.0360739678784
9.600720578780438,9.592591038717686,5.732098253484672,4.974618946390569,7.955154272610356,1.8807310808725164
9.620906310494847,9.59528815514792,5.826894495096927,4.99428105580953,7.874751927226959,2.1322658236960126
9.670116517757553,9.571801516846143,5.753353532645041,5.019527171594844,7.96560503143318,1.996972376478006
9.753855420230314,9.550357408257257,5.928323532938928,5.148244329232399,8.00537133969033,1.9893377715307365
9.72274152016106,9.869761491713966,5.774612387788606,4.960081000853008,8.132359146313583,2.1690976612213024
9.525754625113484,9.562333047283893,5.84692003637021,5.004307353385151,7.90620059998142,1.9514912411909506
9.586116932389146,9.486854199463506,5.804793037490546,5.0014984538447775,7.92395052818568,1.8971908503555355
9.657374560358779,9.624612516336496,5.541662857426106,4.965968377763155,8.006302324735122,1.880791373764061
9.608207051989249,9.594659492998472,5.74925318764567,5.020242600201479,8.053909522130745,1.7819769178020362
9.655224404815504,9.813908700308236,5.629513348766354,4.88578509966256,8.043124853338096,1.973464168804132
9.729444776274162,9.544689039102181,5.837673557268186,5.16889832928264,8.060509453333284,1.9291668875376133
9.706401863152335,9.667463350638423,5.673631929243666,4.960206626423446,8.055766107744615,1.9360200147904385
9.62910565751645,9.5848879952266,5.958157690313545,5.075318548035981,7.986745306871272,2.1013648822646114
9.628299998483612,9.651845268779894,5.781157001049847,5.012205323295664,8.012726690068687,2.0615845743798897
9.742371730881263,9.736095401874604,5.66207411745609,4.999421320824706,8.12624422244293,2.0229105804234995
9.697011289447405,9.586407926048773,5.834780014991611,5.0910387344825505,8.042064341877312,1.9392590114747532
9.751403895095434,9.685721965851007,5.719421345313116,4.975429425230684,8.067122905880629,2.0979786407678738
9.795010989102265,9.687741266056525,5.757056052589441,5.127409061960375,8.107507981177612,1.9054070558413447
9.788591526347926,9.49787049893974,6.036789132713063,5.339585863689635,7.986869950842003,1.8861242310750397
9.482041097542224,9.713066923122085,5.586434758695668,4.853817924246132,7.985429825741894,1.9876350082563337
9.673994360308324,9.749864064531968,5.767221899941931,4.978639933587109,8.066725074883077,1.9517644198545212
9.337960792072238,9.562208202285952,5.619361140462949,4.798314416533426,7.788398223058175,2.026386648573393
9.767191529400773,9.731796821332383,5.718885141394735,4.9205784664000225,8.136573598501627,2.057983875314463
9.479967873569437,9.58673582483515,5.769940746547973,4.93312383016836,7.910903048702675,1.982485197946381
9.553957699177106,9.739192369328446,5.73568854021179,4.908265081150908,7.989735119172275,2.011701720395761
9.60226883107398,9.50513625936305,5.77946173201296,5.02845680567996,7.897360462371126,2.052586579166012
9.700623250171484,9.815529940610613,5.572622570280393,4.895851393738944,8.11141214984462,1.9952435958931638
9.421410060988729,9.489415297949149,5.67766206945381,4.91630574829834,7.885133757450389,1.9354178970722116
9.777292127740953,9.644789984743182,5.860173605440107,5.180314076930699,8.058198563287815,1.9075481636318572
9.653966461987135,9.486039360171818,5.931759565629028,5.165101792352817,7.922061906980917,2.010933535093222
9.542656781814623,9.577043733855819,5.772380568805974,5.040423918230382,7.867278700430887,1.9808859163638552
9.5649396597346,9.558702648095387,5.821810816190972,5.070860966949737,7.962623757355659,2.004867313031168
9.66307066293043,9.619562308854949,5.786648911814757,5.036059022136372,8.007766597071347,1.996318575508168
9.676220724527049,9.401003375313199,5.885053696669102,5.18690706506377,7.862384764289364,1.9192770262996948
9.54764901627,9.596945521993355,5.849848627095636,5.063110481277154,7.955937354500984,1.9244669704628337
9.698018718421975,9.490775940640525,5.9327362155195065,5.120868896873267,7.984486036947161,2.1282881247098575
9.373656499435643,9.614641981063858,5.6845538714216755,4.856573751528608,7.804486857466267,2.100426907614613
9.658659096643243,9.533574885669356,5.898326135805311,5.105504749861698,7.945222768153303,2.132162161107557
9.68236950939571,9.699754564225664,5.709634291332326,4.991413474555994,8.06048294815162,1.8888872290396763
9.646403318597871,9.56735953616149,5.958835427887754,5.136556919464564,7.957776118652028,2.013647655091635
9.553591282896717,9.515291076272968,5.84716216011989,5.100727082368159,7.937965489355322,1.9978544721897695
9.933370877512672,9.593217129790087,5.93698531494816,5.253059966022332,8.045442457818043,2.0096379201231924
9.721932928156736,9.722748964241815,5.805855541830577,5.058049434156725,8.010161896118007,2.053356444850065
9.640234021858419,9.609156046397008,5.683134624504563,4.996683781156195,8.058833803695048,2.019002671393763
9.589861790887822,9.566182701140235,5.6456404743707935,5.034471376272447,7.979988701280488,1.8320300423238247
9.609237331975619,9.523222465414687,5.841326577170104,5.029724525849868,7.903644576278218,2.043018601225444
9.532684518309221,9.51287284418651,5.834831616795657,4.9868354240928054,7.891714131984391,2.0984611958610744
9.826306741990553,9.683877571772545,5.839652632058971,5.074235222001976,8.099161265979697,2.0541596931624104
9.378215614571937,9.57704723280508,5.583851834644713,4.728441236880462,7.879878440062005,1.7612211718234203
9.679444494032508,9.498440033623895,5.913919027137463,5.178719364016363,7.976104567031798,2.0443318540606925
9.660846787063731,9.494606451502086,5.749957287503229,5.012078104090889,7.949436717028409,1.8232043722366225
9.757878542770253,9.680002485153805,5.804244371295711,5.109099683075005,8.068312342383697,2.1169424423663092
9.666860743728284,9.668663540694192,5.759878722024124,4.982974705734173,7.9342330637883975,2.0909794462013065
9.667008433976013,9.65627935144474,5.828728170619106,5.085400810635864,8.004726035045051,1.9203278177755234
9.527106984320104,9.570127597726353,5.5907744891766,4.86390805976843,7.93580888418056,1.8792572374357341
9.720509024567125,9.653161360795652,5.766442714646776,5.079778175347993,8.06098030768062,1.9866294054279998
9.562237293102777,9.421813103226695,5.7510128159238425,5.0281825611227084,7.901959209868716,1.9045172392374494
9.694544807205359,9.582793928556159,5.787463486701817,5.065053841793654,8.032298722391323,2.0180693540407137
9.743002180250537,9.730857348054325,5.77008260404671,5.004565694380999,8.050602613751849,2.0378427647579676
9.537588191208515,9.678067900175067,5.547992901108329,4.829519977732791,8.02697780663451,1.886327721053715
9.702488146207044,9.744317529375294,5.607650321916529,4.91944864493272,8.110856795924688,1.9325224888661476
9.68235549670128,9.748288625777482,5.752490276471604,4.927963534144561,8.033973365934544,2.206566022549947
9.702581990825612,9.773284102820963,5.582751225567239,4.910926123431699,8.14262712973807,1.9140239141590065
9.609090920918394,9.687368510370435,5.773864456069617,5.067809751338918,8.006519830512003,1.957862379039719
9.640977142658349,9.684181591539776,5.796395622264128,5.102969577831525,8.02918240328856,1.9801520055249644
9.673339915877417,9.51351450506195,5.822279589290024,5.0470652768929485,7.974450547198781,2.030938860754701
9.509474930066208,9.610190159310195,5.84357734900153,4.91326528488644,7.8618570952884035,2.2239205921783953
9.534420928613361,9.641319027953598,5.631664358962,4.858507769805214,7.94995960901794,1.9866792572722258
9.67377931889458,9.647082044592329,5.817570447119108,4.970313091827035,7.936287487153825,2.1920840397087926
9.622248882477686,9.635482480620336,5.620042037950684,4.928129631849859,7.958402133724927,2.1154172233888184
9.552047761362248,9.55103896430383,5.79558100601666,4.985658169872507,7.857090074025368,2.19340504896498
9.538310586920154,9.509056516589952,5.708056395035504,5.032358314447195,7.94764662846632,1.908572466842026
9.562962754900237,9.64912399083653,5.658096395603654,4.867727636522141,7.97719708174477,1.806425144601222
9.582513870990956,9.645673560419267,5.660183965381731,4.853989071396362,7.9340959145771945,1.8078343291725136
9.647634085114502,9.487173187213294,5.860923159955301,5.092983374855953,7.927304416991076,2.0168576398802394
9.888936666495681,9.65668786513176,5.923428955306556,5.180513558233779,8.17725969207425,2.0605797613932646
9.587523411395868,9.784245475593156,5.5502365273014975,4.829058721372676,8.021938803698516,1.9322969136347423
9.596979426878468,9.468125476710028,5.964907673910953,5.141680648329864,7.864812976154989,2.1306111333876756
9.594497452671954,9.647078161668665,5.880383628383786,4.966682460974395,7.918425593937188,2.12867023647032
9.867530431581947,9.78170223905753,5.887879341144296,5.155858601255164,8.205690356932674,1.980100938115646
9.685373011819674,9.892275296827016,5.685667770655452,4.872128366239277,8.08893097105509,2.273621961338491
9.53195336076861,9.519847661370937,5.853665474720636,5.045394193081014,7.828283182194156,2.0654840502304053
9.509059504307578,9.770681740795888,5.853184507623725,4.9427856074261225,7.948374152391442,2.1788299949534924
9.687433971447117,9.54539149030581,5.7009347238605015,5.022026112410838,7.929062660911711,1.9625821604109555
9.656933985109305,9.6005681753966,5.726740298151967,4.991649390102304,8.046999199574557,1.9447920325628059
9.58984063488035,9.56618842316512,5.691693814865081,4.955168870093923,7.93175590574817,1.9761679271721837
9.682485658283642,9.880512839571242,5.563512566847829,4.815378900659058,8.151001949997951,1.972854169094883
9.684507226191348,9.682348287496104,5.736691359806164,4.986916997903141,7.994263146062233,1.9953167723082696
9.757569099069325,9.822533752390443,5.663592789675406,4.9140207783689425,8.165411963675758,2.003942915827862
9.62109845064985,9.582969085773646,5.774561905863413,4.974602445602636,7.973152990039138,2.050879244390936
9.747483970746778,9.810577200651244,5.62613405675705,4.969121314344794,8.117661557411262,2.1474153789708605
9.537044879895683,9.653625888487863,5.751480703244673,4.929322713841217,7.9311874091363475,2.0318240134011143
9.64632817909585,9.484300859528064,5.838069565955754,5.1531904173881475,7.915191195540777,1.8953424747261243
9.544718491127117,9.596126103982787,5.535127943875776,4.852821316044444,7.9822877783253565,1.8882919125186324
9.727058632150518,9.770390855973103,5.816633090324754,5.031038967960044,8.067746277148846,2.0717889208195692
9.39485005886207,9.554013515701115,5.832272379789273,4.906262871042658,7.770085790399848,1.9835527086584521
9.473442061343569,9.675383167114122,5.669967859713114,4.93940947037171,7.931326412159879,1.7337794365685955
9.466040608812195,9.595629663997471,5.70915382216352,4.845350090555749,7.851802011798197,2.105925340210449
9.525702825121545,9.722512068949774,5.71582945256109,4.900477134679775,7.908251453455199,2.139328212133546
9.784468089733727,9.459452546035836,5.919616769481391,5.164819208059842,7.937930975589387,1.9691777477444137
9.792759565352188,9.588175526008479,5.859907680153349,5.096436808353972,8.061890391488708,2.066961181278916
9.712307555370035,9.692921057838602,5.639591811264622,4.913367801027979,8.113811650518096,1.8009184645681136
9.527454092147266,9.567151163639567,5.582204235897111,4.907020019901506,7.941258209703768,1.8828156881643852
9.734254914969057,9.706410867801724,5.696137613009072,4.9749606313825465,8.10266669126147,2.0434508821902533
9.529176076756405,9.688611145221392,5.5839013674638265,4.889243091880759,7.978115084262705,1.934066125809932
9.543229214855401,9.628024112505067,5.836996592334894,4.889810642779082,7.9067168370055185,2.0419876128444288
9.609981260405881,9.542935378527527,5.811309923650004,4.972459512900006,7.893501316594014,2.028089630708348
9.64345742158224,9.575950627043339,5.81193355734126,5.055787964425111,7.975549748940831,2.125774237656405
9.740210044582263,9.702422773229427,5.721910488927345,5.095669772916573,8.11541571625643,2.016917217782203
9.742157034273019,9.617575114622365,5.804318603485613,5.112373117139148,8.047198028370216,2.0097451749114064
9.67748283880548,9.790016053228632,5.78069329353582,4.938285131508249,8.12113902341405,2.2132221082886394
9.869505692408385,9.603816452340814,5.794524827939861,5.119580865175776,8.133271526805162,2.0537567199782987
9.469393681339273,9.680288483277362,5.599385103458406,4.869979714727396,7.9457376224732075,1.9818511257349585
9.52259188599663,9.653325442173927,5.81712812482409,4.930843292693556,7.969171161249292,2.1269006534619557
9.639888116333308,9.573882577281744,5.864595300910431,5.059418627840111,7.9904490749161745,2.031930096189039
9.711041263701798,9.705806795733844,5.748122903629307,5.053776292050139,8.053823343154688,2.0835054506037487
9.614276068822049,9.695085044745026,5.790044887123026,4.866017215675084,8.011760328637255,2.129873784135853
9.689430739121827,9.638129554180626,5.811869102465917,5.090878318754204,8.0848367605668,1.9639881689318612
9.81976976735266,9.856269034641027,5.709530467855166,5.063908792902278,8.17651040956282,1.9748429501328386
9.759536363600644,9.582675185414846,5.835984435817091,5.152994434283596,8.009013380632599,2.018166631259005
9.722471258072481,9.619260829749487,5.887947126434539,5.068923330726903,8.002716657231787,2.0930667729998804
9.480217312437986,9.5643779125591,5.694846353936842,4.933878417263172,7.917630136240594,1.937591080080549
9.557042229497771,9.667319925929977,5.667977529961014,4.875615294474856,7.982880762004048,2.177401150302562
9.819282510162502,9.610731833726923,5.961895946502054,5.142937605250174,8.009333176102226,2.13009725154544
9.513378085020546,9.45961494535152,5.695241914007959,4.97461433925726,7.918606646723218,1.8476336507355482
9.566291020849318,9.576631695646567,5.842756611003951,5.019202698371324,7.955395655441064,2.1843583146886223
9.822107806762292,9.66706534485243,5.756911267457335,5.160260397458215,8.115219816573342,1.9176184999101213
9.616909642768528,9.671029243432116,5.597112918638044,4.960930373237815,7.986518497723816,2.03968289423772
9.702612055960378,9.597217793934815,5.709467335391436,4.999848284553907,8.020791916638888,1.9996921207969518
9.838603791696533,9.57183470476142,5.860878572572005,5.16947118952037,8.022026268122595,1.9829851867754245
9.556842460741262,9.411809959018793,5.756570991921025,5.046403315137228,7.9058767933530065,1.8335385658922074
9.638359683023051,9.62766875634029,5.853226476253294,5.0839482637248805,7.975737038823281,1.9987685004942661
9.62621951498699,9.63749238910973,5.809290895065351,4.977024666394594,7.901039976350528,1.978219077222048
9.637739290829018,9.748301227013167,5.739577215757439,4.998046988301201,8.054777449877102,2.0519079596369107
9.70408602190901,9.532591985175426,5.855060277653272,5.180771124438351,8.027307841551524,1.9937024219247024
9.634477454972854,9.647298198290448,5.761500757485414,5.004413401749255,7.915339737346561,2.0682713909043384
9.703077216038997,9.763622518726352,5.707445179969775,4.988039888173457,8.097059078817411,1.973943022347524
9.839120849491113,9.744280465195027,5.792984943431226,5.036757454752616,8.10564610686896,1.951706287698147
9.441132191195948,9.508424214956637,5.801356330993823,4.988143824545277,7.780720922127436,1.981621151560985
9.669158688642487,9.67993821442129,5.664266699389304,4.98829627042352,8.055935835564528,1.8469568923291728
9.690566127089275,9.726451095188482,5.648199012171222,4.8878456922198845,8.104966818858529,1.9457351866407118
9.725453320867127,9.64554439853941,5.791049009633401,5.063003062784617,8.099052924872929,1.9984624367436201
9.497295886142178,9.635509975080979,5.628926467963611,4.914846520107154,7.978673303621121,1.8965606756316467
9.943827152464204,9.690511765785136,5.817615326274108,5.20353013015274,8.221390044339914,2.0407489252606252
